Time,Job,Node,Task,Duration
711.5,0,CCPU_10267,Run,711.5
711.5,0,CCPU_10268,Run,711.5
711.5,0,CCPU_10269,Run,711.5
711.5,0,CCPU_1027,Run,711.5
711.5,0,CCPU_10270,Run,711.5
711.5,0,CCPU_10271,Run,711.5
711.5,0,CCPU_10272,Run,711.5
711.5,0,CCPU_10273,Run,711.5
711.5,0,CCPU_10274,Run,711.5
711.5,0,CCPU_10275,Run,711.5
711.5,0,CCPU_10276,Run,711.5
711.5,0,CCPU_10277,Run,711.5
711.5,0,CCPU_10278,Run,711.5
711.5,0,CCPU_10279,Run,711.5
711.5,0,CCPU_1028,Run,711.5
711.5,0,CCPU_10280,Run,711.5
711.5,0,CCPU_10281,Run,711.5
711.5,0,CCPU_10282,Run,711.5
711.5,0,CCPU_10283,Run,711.5
711.5,0,CCPU_10284,Run,711.5
711.5,0,CCPU_10285,Run,711.5
711.5,0,CCPU_10286,Run,711.5
711.5,0,CCPU_10287,Run,711.5
711.5,0,CCPU_10288,Run,711.5
711.5,0,CCPU_10289,Run,711.5
711.5,0,CCPU_1029,Run,711.5
711.5,0,CCPU_10290,Run,711.5
711.5,0,CCPU_10291,Run,711.5
711.5,0,CCPU_10292,Run,711.5
711.5,0,CCPU_10293,Run,711.5
711.5,0,CCPU_10294,Run,711.5
711.5,0,CCPU_10295,Run,711.5
711.5,0,CCPU_10296,Run,711.5
711.5,0,CCPU_10297,Run,711.5
711.5,0,CCPU_10298,Run,711.5
711.5,0,CCPU_10299,Run,711.5
711.5,0,CCPU_103,Run,711.5
711.5,0,CCPU_1030,Run,711.5
711.5,0,CCPU_10300,Run,711.5
711.5,0,CCPU_10301,Run,711.5
711.5,0,CCPU_10302,Run,711.5
711.5,0,CCPU_10303,Run,711.5
711.5,0,CCPU_10304,Run,711.5
711.5,0,CCPU_10305,Run,711.5
711.5,0,CCPU_10306,Run,711.5
711.5,0,CCPU_10307,Run,711.5
711.5,0,CCPU_10308,Run,711.5
711.5,0,CCPU_10309,Run,711.5
711.5,0,CCPU_1031,Run,711.5
711.5,0,CCPU_10310,Run,711.5
711.5,0,CCPU_10311,Run,711.5
711.5,0,CCPU_10312,Run,711.5
711.5,0,CCPU_10313,Run,711.5
711.5,0,CCPU_10314,Run,711.5
711.5,0,CCPU_10315,Run,711.5
711.5,0,CCPU_10316,Run,711.5
711.5,0,CCPU_10317,Run,711.5
711.5,0,CCPU_10318,Run,711.5
711.5,0,CCPU_10319,Run,711.5
711.5,0,CCPU_1032,Run,711.5
711.5,0,CCPU_10320,Run,711.5
711.5,0,CCPU_10321,Run,711.5
711.5,0,CCPU_10322,Run,711.5
711.5,0,CCPU_10323,Run,711.5
711.5,0,CCPU_10324,Run,711.5
711.5,0,CCPU_10325,Run,711.5
711.5,0,CCPU_10326,Run,711.5
711.5,0,CCPU_10327,Run,711.5
711.5,0,CCPU_10328,Run,711.5
711.5,0,CCPU_10329,Run,711.5
711.5,0,CCPU_1033,Run,711.5
711.5,0,CCPU_10330,Run,711.5
711.5,0,CCPU_10331,Run,711.5
711.5,0,CCPU_10332,Run,711.5
711.5,0,CCPU_10333,Run,711.5
711.5,0,CCPU_10334,Run,711.5
711.5,0,CCPU_10335,Run,711.5
711.5,0,CCPU_10336,Run,711.5
711.5,0,CCPU_10337,Run,711.5
711.5,0,CCPU_10338,Run,711.5
711.5,0,CCPU_10339,Run,711.5
711.5,0,CCPU_1034,Run,711.5
711.5,0,CCPU_10340,Run,711.5
711.5,0,CCPU_10341,Run,711.5
711.5,0,CCPU_10342,Run,711.5
711.5,0,CCPU_10343,Run,711.5
711.5,0,CCPU_10344,Run,711.5
711.5,0,CCPU_10345,Run,711.5
711.5,0,CCPU_10346,Run,711.5
711.5,0,CCPU_10347,Run,711.5
711.5,0,CCPU_10348,Run,711.5
711.5,0,CCPU_10349,Run,711.5
711.5,0,CCPU_1035,Run,711.5
711.5,0,CCPU_10350,Run,711.5
711.5,0,CCPU_10351,Run,711.5
711.5,0,CCPU_10352,Run,711.5
711.5,0,CCPU_10353,Run,711.5
711.5,0,CCPU_10354,Run,711.5
711.5,0,CCPU_10355,Run,711.5
711.5,0,CCPU_10356,Run,711.5
711.5,0,CCPU_10357,Run,711.5
711.5,0,CCPU_10358,Run,711.5
711.5,0,CCPU_10359,Run,711.5
711.5,0,CCPU_1036,Run,711.5
711.5,0,CCPU_10360,Run,711.5
711.5,0,CCPU_10361,Run,711.5
711.5,0,CCPU_10362,Run,711.5
711.5,0,CCPU_10363,Run,711.5
711.5,0,CCPU_10364,Run,711.5
711.5,0,CCPU_10365,Run,711.5
711.5,0,CCPU_10366,Run,711.5
711.5,0,CCPU_10367,Run,711.5
711.5,0,CCPU_10368,Run,711.5
711.5,0,CCPU_10369,Run,711.5
711.5,0,CCPU_1037,Run,711.5
711.5,0,CCPU_10370,Run,711.5
711.5,0,CCPU_10371,Run,711.5
711.5,0,CCPU_10372,Run,711.5
711.5,0,CCPU_10373,Run,711.5
711.5,0,CCPU_10374,Run,711.5
711.5,0,CCPU_10375,Run,711.5
711.5,0,CCPU_10376,Run,711.5
711.5,0,CCPU_10377,Run,711.5
711.5,0,CCPU_10378,Run,711.5
711.5,0,CCPU_10379,Run,711.5
711.5,0,CCPU_1038,Run,711.5
711.5,0,CCPU_10380,Run,711.5
711.5,0,CCPU_10381,Run,711.5
711.5,0,CCPU_10382,Run,711.5
711.5,0,CCPU_10383,Run,711.5
711.5,0,CCPU_10384,Run,711.5
711.5,0,CCPU_10385,Run,711.5
711.5,0,CCPU_10386,Run,711.5
711.5,0,CCPU_10387,Run,711.5
711.5,0,CCPU_10388,Run,711.5
711.5,0,CCPU_10389,Run,711.5
711.5,0,CCPU_1039,Run,711.5
711.5,0,CCPU_10390,Run,711.5
711.5,0,CCPU_10391,Run,711.5
711.5,0,CCPU_10392,Run,711.5
711.5,0,CCPU_10393,Run,711.5
711.5,0,CCPU_10394,Run,711.5
711.5,0,CCPU_10395,Run,711.5
711.5,0,CCPU_10396,Run,711.5
711.5,0,CCPU_10397,Run,711.5
711.5,0,CCPU_10398,Run,711.5
711.5,0,CCPU_10399,Run,711.5
711.5,0,CCPU_104,Run,711.5
711.5,0,CCPU_1040,Run,711.5
711.5,0,CCPU_10400,Run,711.5
711.5,0,CCPU_10401,Run,711.5
711.5,0,CCPU_10402,Run,711.5
711.5,0,CCPU_10403,Run,711.5
711.5,0,CCPU_10404,Run,711.5
711.5,0,CCPU_10405,Run,711.5
