Time,Node,State,Running jobs,Expected jobs
715,CCPU_10024,allocated,1,none
715,CCPU_10025,allocated,1,none
715,CCPU_10026,allocated,1,none
715,CCPU_10027,allocated,1,none
715,CCPU_10028,allocated,1,none
715,CCPU_10029,allocated,1,none
715,CCPU_1003,allocated,1,none
715,CCPU_10030,allocated,1,none
715,CCPU_10031,allocated,1,none
715,CCPU_10032,allocated,1,none
715,CCPU_10033,allocated,1,none
715,CCPU_10034,allocated,1,none
715,CCPU_10035,allocated,1,none
715,CCPU_10036,allocated,1,none
715,CCPU_10037,allocated,1,none
715,CCPU_10038,allocated,1,none
715,CCPU_10039,allocated,1,none
715,CCPU_1004,allocated,1,none
715,CCPU_10040,allocated,1,none
715,CCPU_10041,allocated,1,none
715,CCPU_10042,allocated,1,none
715,CCPU_10043,allocated,1,none
715,CCPU_10044,allocated,1,none
715,CCPU_10045,allocated,1,none
715,CCPU_10046,allocated,1,none
715,CCPU_10047,allocated,1,none
715,CCPU_10048,allocated,1,none
715,CCPU_10049,allocated,1,none
715,CCPU_1005,allocated,1,none
715,CCPU_10050,allocated,1,none
715,CCPU_10051,allocated,1,none
715,CCPU_10052,allocated,1,none
715,CCPU_10053,allocated,1,none
715,CCPU_10054,allocated,1,none
715,CCPU_10055,allocated,1,none
715,CCPU_10056,allocated,1,none
715,CCPU_10057,allocated,1,none
715,CCPU_10058,allocated,1,none
715,CCPU_10059,allocated,1,none
715,CCPU_1006,allocated,1,none
715,CCPU_10060,allocated,1,none
715,CCPU_10061,allocated,1,none
715,CCPU_10062,allocated,1,none
715,CCPU_10063,allocated,1,none
715,CCPU_10064,allocated,1,none
715,CCPU_10065,allocated,1,none
715,CCPU_10066,allocated,1,none
715,CCPU_10067,allocated,1,none
715,CCPU_10068,allocated,1,none
715,CCPU_10069,allocated,1,none
715,CCPU_1007,allocated,1,none
715,CCPU_10070,allocated,1,none
715,CCPU_10071,allocated,1,none
715,CCPU_10072,allocated,1,none
715,CCPU_10073,allocated,1,none
715,CCPU_10074,allocated,1,none
715,CCPU_10075,allocated,1,none
715,CCPU_10076,allocated,1,none
715,CCPU_10077,allocated,1,none
715,CCPU_10078,allocated,1,none
715,CCPU_10079,allocated,1,none
715,CCPU_1008,allocated,1,none
715,CCPU_10080,allocated,1,none
715,CCPU_10081,allocated,1,none
715,CCPU_10082,allocated,1,none
715,CCPU_10083,allocated,1,none
715,CCPU_10084,allocated,1,none
715,CCPU_10085,allocated,1,none
715,CCPU_10086,allocated,1,none
715,CCPU_10087,allocated,1,none
715,CCPU_10088,allocated,1,none
715,CCPU_10089,allocated,1,none
715,CCPU_1009,allocated,1,none
715,CCPU_10090,allocated,1,none
715,CCPU_10091,allocated,1,none
715,CCPU_10092,allocated,1,none
715,CCPU_10093,allocated,1,none
715,CCPU_10094,allocated,1,none
715,CCPU_10095,allocated,1,none
715,CCPU_10096,allocated,1,none
715,CCPU_10097,allocated,1,none
715,CCPU_10098,allocated,1,none
715,CCPU_10099,allocated,1,none
715,CCPU_101,allocated,1,none
715,CCPU_1010,allocated,1,none
715,CCPU_10100,allocated,1,none
715,CCPU_10101,allocated,1,none
715,CCPU_10102,allocated,1,none
715,CCPU_10103,allocated,1,none
715,CCPU_10104,allocated,1,none
715,CCPU_10105,allocated,1,none
715,CCPU_10106,allocated,1,none
715,CCPU_10107,allocated,1,none
715,CCPU_10108,allocated,1,none
715,CCPU_10109,allocated,1,none
715,CCPU_1011,allocated,1,none
715,CCPU_10110,allocated,1,none
715,CCPU_10111,allocated,1,none
715,CCPU_10112,allocated,1,none
715,CCPU_10113,allocated,1,none
715,CCPU_10114,allocated,1,none
715,CCPU_10115,allocated,1,none
715,CCPU_10116,allocated,1,none
715,CCPU_10117,allocated,1,none
715,CCPU_10118,allocated,1,none
715,CCPU_10119,allocated,1,none
715,CCPU_1012,allocated,1,none
715,CCPU_10120,allocated,1,none
715,CCPU_10121,allocated,1,none
715,CCPU_10122,allocated,1,none
715,CCPU_10123,allocated,1,none
715,CCPU_10124,allocated,1,none
715,CCPU_10125,allocated,1,none
715,CCPU_10126,allocated,1,none
715,CCPU_10127,allocated,1,none
715,CCPU_10128,allocated,1,none
715,CCPU_10129,allocated,1,none
715,CCPU_1013,allocated,1,none
715,CCPU_10130,allocated,1,none
715,CCPU_10131,allocated,1,none
715,CCPU_10132,allocated,1,none
715,CCPU_10133,allocated,1,none
715,CCPU_10134,allocated,1,none
715,CCPU_10135,allocated,1,none
715,CCPU_10136,allocated,1,none
715,CCPU_10137,allocated,1,none
715,CCPU_10138,allocated,1,none
715,CCPU_10139,allocated,1,none
715,CCPU_1014,allocated,1,none
715,CCPU_10140,allocated,1,none
715,CCPU_10141,allocated,1,none
715,CCPU_10142,allocated,1,none
715,CCPU_10143,allocated,1,none
715,CCPU_10144,allocated,1,none
715,CCPU_10145,allocated,1,none
715,CCPU_10146,allocated,1,none
715,CCPU_10147,allocated,1,none
715,CCPU_10148,allocated,1,none
715,CCPU_10149,allocated,1,none
715,CCPU_1015,allocated,1,none
715,CCPU_10150,allocated,1,none
715,CCPU_10151,allocated,1,none
715,CCPU_10152,allocated,1,none
715,CCPU_10153,allocated,1,none
715,CCPU_10154,allocated,1,none
715,CCPU_10155,allocated,1,none
715,CCPU_10156,allocated,1,none
715,CCPU_10157,allocated,1,none
715,CCPU_10158,allocated,1,none
715,CCPU_10159,allocated,1,none
715,CCPU_1016,allocated,1,none
715,CCPU_10160,allocated,1,none
715,CCPU_10161,allocated,1,none
715,CCPU_10162,allocated,1,none
715,CCPU_10163,allocated,1,none
715,CCPU_10164,allocated,1,none
715,CCPU_10165,allocated,1,none
715,CCPU_10166,allocated,1,none
715,CCPU_10167,allocated,1,none
715,CCPU_10168,allocated,1,none
715,CCPU_10169,allocated,1,none
715,CCPU_1017,allocated,1,none
715,CCPU_10170,allocated,1,none
715,CCPU_10171,allocated,1,none
715,CCPU_10172,allocated,1,none
715,CCPU_10173,allocated,1,none
715,CCPU_10174,allocated,1,none
715,CCPU_10175,allocated,1,none
715,CCPU_10176,allocated,1,none
715,CCPU_10177,allocated,1,none
715,CCPU_10178,allocated,1,none
715,CCPU_10179,allocated,1,none
715,CCPU_1018,allocated,1,none
715,CCPU_10180,allocated,1,none
715,CCPU_10181,allocated,1,none
715,CCPU_10182,allocated,1,none
715,CCPU_10183,allocated,1,none
715,CCPU_10184,allocated,1,none
715,CCPU_10185,allocated,1,none
715,CCPU_10186,allocated,1,none
715,CCPU_10187,allocated,1,none
715,CCPU_10188,allocated,1,none
715,CCPU_10189,allocated,1,none
715,CCPU_1019,allocated,1,none
715,CCPU_10190,allocated,1,none
715,CCPU_10191,allocated,1,none
715,CCPU_10192,allocated,1,none
715,CCPU_10193,allocated,1,none
715,CCPU_10194,allocated,1,none
715,CCPU_10195,allocated,1,none
715,CCPU_10196,allocated,1,none
715,CCPU_10197,allocated,1,none
715,CCPU_10198,allocated,1,none
715,CCPU_10199,allocated,1,none
715,CCPU_102,allocated,1,none
715,CCPU_1020,allocated,1,none
715,CCPU_10200,allocated,1,none
715,CCPU_10201,allocated,1,none
715,CCPU_10202,allocated,1,none
715,CCPU_10203,allocated,1,none
715,CCPU_10204,allocated,1,none
715,CCPU_10205,allocated,1,none
715,CCPU_10206,allocated,1,none
715,CCPU_10207,allocated,1,none
715,CCPU_10208,allocated,1,none
715,CCPU_10209,allocated,1,none
715,CCPU_1021,allocated,1,none
715,CCPU_10210,allocated,1,none
715,CCPU_10211,allocated,1,none
715,CCPU_10212,allocated,1,none
715,CCPU_10213,allocated,1,none
715,CCPU_10214,allocated,1,none
715,CCPU_10215,allocated,1,none
715,CCPU_10216,allocated,1,none
715,CCPU_10217,allocated,1,none
715,CCPU_10218,allocated,1,none
715,CCPU_10219,allocated,1,none
715,CCPU_1022,allocated,1,none
715,CCPU_10220,allocated,1,none
715,CCPU_10221,allocated,1,none
715,CCPU_10222,allocated,1,none
715,CCPU_10223,allocated,1,none
715,CCPU_10224,allocated,1,none
715,CCPU_10225,allocated,1,none
715,CCPU_10226,allocated,1,none
715,CCPU_10227,allocated,1,none
715,CCPU_10228,allocated,1,none
715,CCPU_10229,allocated,1,none
715,CCPU_1023,allocated,1,none
715,CCPU_10230,allocated,1,none
715,CCPU_10231,allocated,1,none
715,CCPU_10232,allocated,1,none
715,CCPU_10233,allocated,1,none
715,CCPU_10234,allocated,1,none
715,CCPU_10235,allocated,1,none
715,CCPU_10236,allocated,1,none
715,CCPU_10237,allocated,1,none
715,CCPU_10238,allocated,1,none
715,CCPU_10239,allocated,1,none
715,CCPU_1024,allocated,1,none
715,CCPU_10240,allocated,1,none
715,CCPU_10241,allocated,1,none
715,CCPU_10242,allocated,1,none
715,CCPU_10243,allocated,1,none
715,CCPU_10244,allocated,1,none
715,CCPU_10245,allocated,1,none
715,CCPU_10246,allocated,1,none
715,CCPU_10247,allocated,1,none
715,CCPU_10248,allocated,1,none
715,CCPU_10249,allocated,1,none
715,CCPU_1025,allocated,1,none
715,CCPU_10250,allocated,1,none
715,CCPU_10251,allocated,1,none
715,CCPU_10252,allocated,1,none
715,CCPU_10253,allocated,1,none
715,CCPU_10254,allocated,1,none
715,CCPU_10255,allocated,1,none
715,CCPU_10256,allocated,1,none
715,CCPU_10257,allocated,1,none
715,CCPU_10258,allocated,1,none
715,CCPU_10259,allocated,1,none
715,CCPU_1026,allocated,1,none
715,CCPU_10260,allocated,1,none
715,CCPU_10261,allocated,1,none
715,CCPU_10262,allocated,1,none
715,CCPU_10263,allocated,1,none
715,CCPU_10264,allocated,1,none
715,CCPU_10265,allocated,1,none
715,CCPU_10266,allocated,1,none
715,CCPU_10267,allocated,1,none
715,CCPU_10268,allocated,1,none
715,CCPU_10269,allocated,1,none
715,CCPU_1027,allocated,1,none
715,CCPU_10270,allocated,1,none
715,CCPU_10271,allocated,1,none
715,CCPU_10272,allocated,1,none
715,CCPU_10273,allocated,1,none
715,CCPU_10274,allocated,1,none
715,CCPU_10275,allocated,1,none
715,CCPU_10276,allocated,1,none
715,CCPU_10277,allocated,1,none
715,CCPU_10278,allocated,1,none
715,CCPU_10279,allocated,1,none
715,CCPU_1028,allocated,1,none
715,CCPU_10280,allocated,1,none
715,CCPU_10281,allocated,1,none
715,CCPU_10282,allocated,1,none
715,CCPU_10283,allocated,1,none
715,CCPU_10284,allocated,1,none
715,CCPU_10285,allocated,1,none
715,CCPU_10286,allocated,1,none
715,CCPU_10287,allocated,1,none
715,CCPU_10288,allocated,1,none
715,CCPU_10289,allocated,1,none
715,CCPU_1029,allocated,1,none
715,CCPU_10290,allocated,1,none
715,CCPU_10291,allocated,1,none
715,CCPU_10292,allocated,1,none
715,CCPU_10293,allocated,1,none
715,CCPU_10294,allocated,1,none
715,CCPU_10295,allocated,1,none
715,CCPU_10296,allocated,1,none
715,CCPU_10297,allocated,1,none
715,CCPU_10298,allocated,1,none
715,CCPU_10299,allocated,1,none
715,CCPU_103,allocated,1,none
715,CCPU_1030,allocated,1,none
715,CCPU_10300,allocated,1,none
715,CCPU_10301,allocated,1,none
715,CCPU_10302,allocated,1,none
715,CCPU_10303,allocated,1,none
715,CCPU_10304,allocated,1,none
715,CCPU_10305,allocated,1,none
715,CCPU_10306,allocated,1,none
715,CCPU_10307,allocated,1,none
715,CCPU_10308,allocated,1,none
715,CCPU_10309,allocated,1,none
715,CCPU_1031,allocated,1,none
715,CCPU_10310,allocated,1,none
715,CCPU_10311,allocated,1,none
715,CCPU_10312,allocated,1,none
715,CCPU_10313,allocated,1,none
715,CCPU_10314,allocated,1,none
715,CCPU_10315,allocated,1,none
715,CCPU_10316,allocated,1,none
715,CCPU_10317,allocated,1,none
715,CCPU_10318,allocated,1,none
715,CCPU_10319,allocated,1,none
715,CCPU_1032,allocated,1,none
715,CCPU_10320,allocated,1,none
715,CCPU_10321,allocated,1,none
715,CCPU_10322,allocated,1,none
715,CCPU_10323,allocated,1,none
715,CCPU_10324,allocated,1,none
715,CCPU_10325,allocated,1,none
715,CCPU_10326,allocated,1,none
715,CCPU_10327,allocated,1,none
715,CCPU_10328,allocated,1,none
715,CCPU_10329,allocated,1,none
715,CCPU_1033,allocated,1,none
715,CCPU_10330,allocated,1,none
715,CCPU_10331,allocated,1,none
715,CCPU_10332,allocated,1,none
715,CCPU_10333,allocated,1,none
715,CCPU_10334,allocated,1,none
715,CCPU_10335,allocated,1,none
715,CCPU_10336,allocated,1,none
715,CCPU_10337,allocated,1,none
715,CCPU_10338,allocated,1,none
715,CCPU_10339,allocated,1,none
715,CCPU_1034,allocated,1,none
715,CCPU_10340,allocated,1,none
715,CCPU_10341,allocated,1,none
715,CCPU_10342,allocated,1,none
715,CCPU_10343,allocated,1,none
715,CCPU_10344,allocated,1,none
715,CCPU_10345,allocated,1,none
715,CCPU_10346,allocated,1,none
715,CCPU_10347,allocated,1,none
715,CCPU_10348,allocated,1,none
715,CCPU_10349,allocated,1,none
715,CCPU_1035,allocated,1,none
715,CCPU_10350,allocated,1,none
715,CCPU_10351,allocated,1,none
715,CCPU_10352,allocated,1,none
715,CCPU_10353,allocated,1,none
715,CCPU_10354,allocated,1,none
715,CCPU_10355,allocated,1,none
715,CCPU_10356,allocated,1,none
715,CCPU_10357,allocated,1,none
715,CCPU_10358,allocated,1,none
715,CCPU_10359,allocated,1,none
715,CCPU_1036,allocated,1,none
715,CCPU_10360,allocated,1,none
715,CCPU_10361,allocated,1,none
715,CCPU_10362,allocated,1,none
715,CCPU_10363,allocated,1,none
715,CCPU_10364,allocated,1,none
715,CCPU_10365,allocated,1,none
715,CCPU_10366,allocated,1,none
715,CCPU_10367,allocated,1,none
715,CCPU_10368,allocated,1,none
715,CCPU_10369,allocated,1,none
715,CCPU_1037,allocated,1,none
715,CCPU_10370,allocated,1,none
715,CCPU_10371,allocated,1,none
715,CCPU_10372,allocated,1,none
715,CCPU_10373,allocated,1,none
715,CCPU_10374,allocated,1,none
715,CCPU_10375,allocated,1,none
715,CCPU_10376,allocated,1,none
715,CCPU_10377,allocated,1,none
715,CCPU_10378,allocated,1,none
715,CCPU_10379,allocated,1,none
715,CCPU_1038,allocated,1,none
715,CCPU_10380,allocated,1,none
715,CCPU_10381,allocated,1,none
715,CCPU_10382,allocated,1,none
715,CCPU_10383,allocated,1,none
715,CCPU_10384,allocated,1,none
715,CCPU_10385,allocated,1,none
715,CCPU_10386,allocated,1,none
715,CCPU_10387,allocated,1,none
715,CCPU_10388,allocated,1,none
715,CCPU_10389,allocated,1,none
715,CCPU_1039,allocated,1,none
715,CCPU_10390,allocated,1,none
715,CCPU_10391,allocated,1,none
715,CCPU_10392,allocated,1,none
715,CCPU_10393,allocated,1,none
715,CCPU_10394,allocated,1,none
715,CCPU_10395,allocated,1,none
715,CCPU_10396,allocated,1,none
715,CCPU_10397,allocated,1,none
715,CCPU_10398,allocated,1,none
715,CCPU_10399,allocated,1,none
715,CCPU_104,allocated,1,none
715,CCPU_1040,allocated,1,none
715,CCPU_10400,allocated,1,none
715,CCPU_10401,allocated,1,none
715,CCPU_10402,allocated,1,none
715,CCPU_10403,allocated,1,none
715,CCPU_10404,allocated,1,none
715,CCPU_10405,allocated,1,none
715,CCPU_10406,allocated,1,none
715,CCPU_10407,allocated,1,none
715,CCPU_10408,allocated,1,none
715,CCPU_10409,allocated,1,none
715,CCPU_1041,allocated,1,none
715,CCPU_10410,allocated,1,none
715,CCPU_10411,allocated,1,none
715,CCPU_10412,allocated,1,none
715,CCPU_10413,allocated,1,none
715,CCPU_10414,allocated,1,none
715,CCPU_10415,allocated,1,none
715,CCPU_10416,allocated,1,none
715,CCPU_10417,allocated,1,none
715,CCPU_10418,allocated,1,none
715,CCPU_10419,allocated,1,none
715,CCPU_1042,allocated,1,none
715,CCPU_10420,allocated,1,none
715,CCPU_10421,allocated,1,none
715,CCPU_10422,allocated,1,none
715,CCPU_10423,allocated,1,none
715,CCPU_10424,allocated,1,none
715,CCPU_10425,allocated,1,none
715,CCPU_10426,allocated,1,none
715,CCPU_10427,allocated,1,none
715,CCPU_10428,allocated,1,none
715,CCPU_10429,allocated,1,none
715,CCPU_1043,allocated,1,none
715,CCPU_10430,allocated,1,none
715,CCPU_10431,allocated,1,none
715,CCPU_10432,allocated,1,none
715,CCPU_10433,allocated,1,none
715,CCPU_10434,allocated,1,none
715,CCPU_10435,allocated,1,none
715,CCPU_10436,allocated,1,none
715,CCPU_10437,allocated,1,none
715,CCPU_10438,allocated,1,none
715,CCPU_10439,allocated,1,none
715,CCPU_1044,allocated,1,none
715,CCPU_10440,allocated,1,none
715,CCPU_10441,allocated,1,none
715,CCPU_10442,allocated,1,none
715,CCPU_10443,allocated,1,none
715,CCPU_10444,allocated,1,none
715,CCPU_10445,allocated,1,none
715,CCPU_10446,allocated,1,none
715,CCPU_10447,allocated,1,none
715,CCPU_10448,allocated,1,none
715,CCPU_10449,allocated,1,none
715,CCPU_1045,allocated,1,none
715,CCPU_10450,allocated,1,none
715,CCPU_10451,allocated,1,none
715,CCPU_10452,allocated,1,none
715,CCPU_10453,allocated,1,none
715,CCPU_10454,allocated,1,none
715,CCPU_10455,allocated,1,none
715,CCPU_10456,allocated,1,none
715,CCPU_10457,allocated,1,none
715,CCPU_10458,allocated,1,none
715,CCPU_10459,allocated,1,none
715,CCPU_1046,allocated,1,none
715,CCPU_10460,allocated,1,none
715,CCPU_10461,allocated,1,none
715,CCPU_10462,allocated,1,none
715,CCPU_10463,allocated,1,none
715,CCPU_10464,allocated,1,none
715,CCPU_10465,allocated,1,none
715,CCPU_10466,allocated,1,none
715,CCPU_10467,allocated,1,none
715,CCPU_10468,allocated,1,none
715,CCPU_10469,allocated,1,none
715,CCPU_1047,allocated,1,none
715,CCPU_10470,allocated,1,none
715,CCPU_10471,allocated,1,none
715,CCPU_10472,allocated,1,none
715,CCPU_10473,allocated,1,none
715,CCPU_10474,allocated,1,none
715,CCPU_10475,allocated,1,none
715,CCPU_10476,allocated,1,none
715,CCPU_10477,allocated,1,none
715,CCPU_10478,allocated,1,none
715,CCPU_10479,allocated,1,none
715,CCPU_1048,allocated,1,none
715,CCPU_10480,allocated,1,none
715,CCPU_10481,allocated,1,none
715,CCPU_10482,allocated,1,none
715,CCPU_10483,allocated,1,none
715,CCPU_10484,allocated,1,none
715,CCPU_10485,allocated,1,none
715,CCPU_10486,allocated,1,none
715,CCPU_10487,allocated,1,none
715,CCPU_10488,allocated,1,none
715,CCPU_10489,allocated,1,none
715,CCPU_1049,allocated,1,none
715,CCPU_10490,allocated,1,none
715,CCPU_10491,allocated,1,none
715,CCPU_10492,allocated,1,none
715,CCPU_10493,allocated,1,none
715,CCPU_10494,allocated,1,none
715,CCPU_10495,allocated,1,none
715,CCPU_10496,allocated,1,none
715,CCPU_10497,allocated,1,none
715,CCPU_10498,allocated,1,none
715,CCPU_10499,allocated,1,none
715,CCPU_105,allocated,1,none
715,CCPU_1050,allocated,1,none
715,CCPU_10500,allocated,1,none
715,CCPU_10501,allocated,1,none
715,CCPU_10502,allocated,1,none
715,CCPU_10503,allocated,1,none
715,CCPU_10504,allocated,1,none
715,CCPU_10505,allocated,1,none
715,CCPU_10506,allocated,1,none
715,CCPU_10507,allocated,1,none
715,CCPU_10508,allocated,1,none
715,CCPU_10509,allocated,1,none
715,CCPU_1051,allocated,1,none
715,CCPU_10510,allocated,1,none
715,CCPU_10511,allocated,1,none
715,CCPU_10512,allocated,1,none
715,CCPU_10513,allocated,1,none
715,CCPU_10514,allocated,1,none
715,CCPU_10515,allocated,1,none
715,CCPU_10516,allocated,1,none
715,CCPU_10517,allocated,1,none
715,CCPU_10518,allocated,1,none
715,CCPU_10519,allocated,1,none
715,CCPU_1052,allocated,1,none
715,CCPU_10520,allocated,1,none
715,CCPU_10521,allocated,1,none
715,CCPU_10522,allocated,1,none
715,CCPU_10523,allocated,1,none
715,CCPU_10524,allocated,1,none
715,CCPU_10525,allocated,1,none
715,CCPU_10526,allocated,1,none
715,CCPU_10527,allocated,1,none
715,CCPU_10528,allocated,1,none
715,CCPU_10529,allocated,1,none
715,CCPU_1053,allocated,1,none
715,CCPU_10530,allocated,1,none
715,CCPU_10531,allocated,1,none
715,CCPU_10532,allocated,1,none
715,CCPU_10533,allocated,1,none
715,CCPU_10534,allocated,1,none
715,CCPU_10535,allocated,1,none
715,CCPU_10536,allocated,1,none
715,CCPU_10537,allocated,1,none
715,CCPU_10538,allocated,1,none
715,CCPU_10539,allocated,1,none
715,CCPU_1054,allocated,1,none
715,CCPU_10540,allocated,1,none
715,CCPU_10541,allocated,1,none
715,CCPU_10542,allocated,1,none
715,CCPU_10543,allocated,1,none
715,CCPU_10544,allocated,1,none
715,CCPU_10545,allocated,1,none
715,CCPU_10546,allocated,1,none
715,CCPU_10547,allocated,1,none
715,CCPU_10548,allocated,1,none
715,CCPU_10549,allocated,1,none
715,CCPU_1055,allocated,1,none
715,CCPU_10550,allocated,1,none
715,CCPU_10551,allocated,1,none
715,CCPU_10552,allocated,1,none
715,CCPU_10553,allocated,1,none
715,CCPU_10554,allocated,1,none
715,CCPU_10555,allocated,1,none
715,CCPU_10556,allocated,1,none
715,CCPU_10557,allocated,1,none
715,CCPU_10558,allocated,1,none
715,CCPU_10559,allocated,1,none
715,CCPU_1056,allocated,1,none
715,CCPU_10560,allocated,1,none
715,CCPU_10561,allocated,1,none
715,CCPU_10562,allocated,1,none
715,CCPU_10563,allocated,1,none
715,CCPU_10564,allocated,1,none
715,CCPU_10565,allocated,1,none
715,CCPU_10566,allocated,1,none
715,CCPU_10567,allocated,1,none
715,CCPU_10568,allocated,1,none
715,CCPU_10569,allocated,1,none
715,CCPU_1057,allocated,1,none
715,CCPU_10570,allocated,1,none
715,CCPU_10571,allocated,1,none
715,CCPU_10572,allocated,1,none
715,CCPU_10573,allocated,1,none
715,CCPU_10574,allocated,1,none
715,CCPU_10575,allocated,1,none
715,CCPU_10576,allocated,1,none
715,CCPU_10577,allocated,1,none
715,CCPU_10578,allocated,1,none
715,CCPU_10579,allocated,1,none
715,CCPU_1058,allocated,1,none
715,CCPU_10580,allocated,1,none
715,CCPU_10581,allocated,1,none
715,CCPU_10582,allocated,1,none
715,CCPU_10583,allocated,1,none
715,CCPU_10584,allocated,1,none
715,CCPU_10585,allocated,1,none
715,CCPU_10586,allocated,1,none
715,CCPU_10587,allocated,1,none
715,CCPU_10588,allocated,1,none
715,CCPU_10589,allocated,1,none
715,CCPU_1059,allocated,1,none
715,CCPU_10590,allocated,1,none
715,CCPU_10591,allocated,1,none
715,CCPU_10592,allocated,1,none
715,CCPU_10593,allocated,1,none
715,CCPU_10594,allocated,1,none
715,CCPU_10595,allocated,1,none
715,CCPU_10596,allocated,1,none
715,CCPU_10597,allocated,1,none
715,CCPU_10598,allocated,1,none
715,CCPU_10599,allocated,1,none
715,CCPU_106,allocated,1,none
715,CCPU_1060,allocated,1,none
715,CCPU_10600,allocated,1,none
715,CCPU_10601,allocated,1,none
715,CCPU_10602,allocated,1,none
715,CCPU_10603,allocated,1,none
715,CCPU_10604,allocated,1,none
715,CCPU_10605,allocated,1,none
715,CCPU_10606,allocated,1,none
715,CCPU_10607,allocated,1,none
715,CCPU_10608,allocated,1,none
715,CCPU_10609,allocated,1,none
715,CCPU_1061,allocated,1,none
715,CCPU_10610,allocated,1,none
715,CCPU_10611,allocated,1,none
715,CCPU_10612,allocated,1,none
715,CCPU_10613,allocated,1,none
715,CCPU_10614,allocated,1,none
715,CCPU_10615,allocated,1,none
715,CCPU_10616,allocated,1,none
715,CCPU_10617,allocated,1,none
715,CCPU_10618,allocated,1,none
715,CCPU_10619,allocated,1,none
715,CCPU_1062,allocated,1,none
715,CCPU_10620,allocated,1,none
715,CCPU_10621,allocated,1,none
715,CCPU_10622,allocated,1,none
715,CCPU_10623,allocated,1,none
715,CCPU_10624,allocated,1,none
715,CCPU_10625,allocated,1,none
715,CCPU_10626,allocated,1,none
715,CCPU_10627,allocated,1,none
715,CCPU_10628,allocated,1,none
715,CCPU_10629,allocated,1,none
715,CCPU_1063,allocated,1,none
715,CCPU_10630,allocated,1,none
715,CCPU_10631,allocated,1,none
715,CCPU_10632,allocated,1,none
715,CCPU_10633,allocated,1,none
715,CCPU_10634,allocated,1,none
715,CCPU_10635,allocated,1,none
715,CCPU_10636,allocated,1,none
715,CCPU_10637,allocated,1,none
715,CCPU_10638,allocated,1,none
715,CCPU_10639,allocated,1,none
715,CCPU_1064,allocated,1,none
715,CCPU_10640,allocated,1,none
715,CCPU_10641,allocated,1,none
715,CCPU_10642,allocated,1,none
715,CCPU_10643,allocated,1,none
715,CCPU_10644,allocated,1,none
715,CCPU_10645,allocated,1,none
715,CCPU_10646,allocated,1,none
715,CCPU_10647,allocated,1,none
715,CCPU_10648,allocated,1,none
715,CCPU_10649,allocated,1,none
715,CCPU_1065,allocated,1,none
715,CCPU_10650,allocated,1,none
715,CCPU_10651,allocated,1,none
715,CCPU_10652,allocated,1,none
715,CCPU_10653,allocated,1,none
715,CCPU_10654,allocated,1,none
715,CCPU_10655,allocated,1,none
715,CCPU_10656,allocated,1,none
715,CCPU_10657,allocated,1,none
715,CCPU_10658,allocated,1,none
715,CCPU_10659,allocated,1,none
715,CCPU_1066,allocated,1,none
715,CCPU_10660,allocated,1,none
715,CCPU_10661,allocated,1,none
715,CCPU_10662,allocated,1,none
715,CCPU_10663,allocated,1,none
715,CCPU_10664,allocated,1,none
715,CCPU_10665,allocated,1,none
715,CCPU_10666,allocated,1,none
715,CCPU_10667,allocated,1,none
715,CCPU_10668,allocated,1,none
715,CCPU_10669,allocated,1,none
715,CCPU_1067,allocated,1,none
715,CCPU_10670,allocated,1,none
715,CCPU_10671,allocated,1,none
715,CCPU_10672,allocated,1,none
715,CCPU_10673,allocated,1,none
715,CCPU_10674,allocated,1,none
715,CCPU_10675,allocated,1,none
715,CCPU_10676,allocated,1,none
715,CCPU_10677,allocated,1,none
715,CCPU_10678,allocated,1,none
715,CCPU_10679,allocated,1,none
715,CCPU_1068,allocated,1,none
715,CCPU_10680,allocated,1,none
715,CCPU_10681,allocated,1,none
715,CCPU_10682,allocated,1,none
715,CCPU_10683,allocated,1,none
715,CCPU_10684,allocated,1,none
715,CCPU_10685,allocated,1,none
715,CCPU_10686,allocated,1,none
715,CCPU_10687,allocated,1,none
715,CCPU_10688,allocated,1,none
715,CCPU_10689,allocated,1,none
715,CCPU_1069,allocated,1,none
715,CCPU_10690,allocated,1,none
715,CCPU_10691,allocated,1,none
715,CCPU_10692,allocated,1,none
715,CCPU_10693,allocated,1,none
715,CCPU_10694,allocated,1,none
715,CCPU_10695,allocated,1,none
715,CCPU_10696,allocated,1,none
715,CCPU_10697,allocated,1,none
715,CCPU_10698,allocated,1,none
715,CCPU_10699,allocated,1,none
715,CCPU_107,allocated,1,none
715,CCPU_1070,allocated,1,none
715,CCPU_10700,allocated,1,none
715,CCPU_10701,allocated,1,none
715,CCPU_10702,allocated,1,none
715,CCPU_10703,allocated,1,none
715,CCPU_10704,allocated,1,none
715,CCPU_10705,allocated,1,none
715,CCPU_10706,allocated,1,none
715,CCPU_10707,allocated,1,none
715,CCPU_10708,allocated,1,none
715,CCPU_10709,allocated,1,none
715,CCPU_1071,allocated,1,none
715,CCPU_10710,allocated,1,none
715,CCPU_10711,allocated,1,none
715,CCPU_10712,allocated,1,none
715,CCPU_10713,allocated,1,none
715,CCPU_10714,allocated,1,none
715,CCPU_10715,allocated,1,none
715,CCPU_10716,allocated,1,none
715,CCPU_10717,allocated,1,none
715,CCPU_10718,allocated,1,none
715,CCPU_10719,allocated,1,none
715,CCPU_1072,allocated,1,none
715,CCPU_10720,allocated,1,none
715,CCPU_10721,allocated,1,none
715,CCPU_10722,allocated,1,none
715,CCPU_10723,allocated,1,none
