JobID,NCPUS,NNodes,Submit,Start,End,ElapsedRaw,State
5320358,1,1,1704296555,1704296559,1704296597,38,COMPLETED
5320359,1,1,1704296555,1704296559,1704296599,40,COMPLETED
5320360,1,1,1704296555,1704296559,1704296599,40,COMPLETED
5320361,1,1,1704296556,1704296559,1704296600,41,COMPLETED
5320362,1,1,1704296556,1704296559,1704296598,39,COMPLETED
5320363,1,1,1704296556,1704296559,1704296597,38,COMPLETED
5320364,1,1,1704296556,1704296559,1704296597,38,COMPLETED
5320365,1,1,1704296556,1704296559,1704296598,39,COMPLETED
5320366,1,1,1704296556,1704296559,1704296601,42,COMPLETED
5320367,1,1,1704296556,1704296559,1704296598,39,COMPLETED
5320368,1,1,1704296556,1704296559,1704296599,40,COMPLETED
5320369,1,1,1704296556,1704296559,1704296597,38,COMPLETED
5320370,1,1,1704296557,1704296559,1704296600,41,COMPLETED
5320371,1,1,1704296557,1704296559,1704296597,38,COMPLETED
5320372,1,1,1704296557,1704296559,1704296600,41,COMPLETED
5320373,1,1,1704296557,1704296559,1704296598,39,COMPLETED
5320374,1,1,1704296557,1704296559,1704296597,38,COMPLETED
5320375,1,1,1704296557,1704296559,1704296598,39,COMPLETED
5320376,1,1,1704296557,1704296559,1704296597,38,COMPLETED
5320377,1,1,1704296557,1704296559,1704296600,41,COMPLETED
5320378,1,1,1704296557,1704296559,1704296598,39,COMPLETED
5320379,1,1,1704296557,1704296559,1704296600,41,COMPLETED
5320380,1,1,1704296557,1704296559,1704296600,41,COMPLETED
5320381,1,1,1704296558,1704296559,1704296600,41,COMPLETED
5320382,1,1,1704296558,1704296559,1704296599,40,COMPLETED
5320383,1,1,1704296558,1704296559,1704296596,37,COMPLETED
5320384,1,1,1704296558,1704296559,1704296596,37,COMPLETED
5320385,1,1,1704296558,1704296559,1704296599,40,COMPLETED
5320386,1,1,1704296558,1704296559,1704296598,39,COMPLETED
5320387,1,1,1704296558,1704296559,1704296597,38,COMPLETED
5320388,1,1,1704296558,1704296559,1704296596,37,COMPLETED
5320389,1,1,1704296558,1704296559,1704296596,37,COMPLETED
5320390,1,1,1704296558,1704296559,1704296597,38,COMPLETED
5320391,1,1,1704296559,1704296563,1704296597,34,COMPLETED
5320392,1,1,1704296559,1704296563,1704296598,35,COMPLETED
5320393,1,1,1704296559,1704296563,1704296595,32,COMPLETED
5320394,1,1,1704296559,1704296563,1704296598,35,COMPLETED
5320395,1,1,1704296559,1704296563,1704296596,33,COMPLETED
5320396,1,1,1704296559,1704296563,1704296598,35,COMPLETED
5320397,1,1,1704296560,1704296563,1704296597,34,COMPLETED
5320398,1,1,1704296560,1704296563,1704296598,35,COMPLETED
5320399,1,1,1704296560,1704296563,1704296597,34,COMPLETED
5320400,1,1,1704296560,1704296563,1704296597,34,COMPLETED
5320401,1,1,1704296560,1704296563,1704296595,32,COMPLETED
5320402,1,1,1704296560,1704296563,1704296597,34,COMPLETED
5320403,1,1,1704296560,1704296563,1704296596,33,COMPLETED
5320404,1,1,1704296560,1704296563,1704296596,33,COMPLETED
5320405,1,1,1704296560,1704296563,1704296598,35,COMPLETED
5320406,1,1,1704296560,1704296563,1704296595,32,COMPLETED
5320407,1,1,1704296560,1704296563,1704296596,33,COMPLETED
5320408,1,1,1704296560,1704296563,1704296598,35,COMPLETED
5320409,1,1,1704296560,1704296563,1704296595,32,COMPLETED
5320410,1,1,1704296561,1704296563,1704296599,36,COMPLETED
5320411,1,1,1704296561,1704296563,1704296595,32,COMPLETED
5320412,1,1,1704296561,1704296563,1704296595,32,COMPLETED
5320413,1,1,1704296561,1704296563,1704296595,32,COMPLETED
5320414,1,1,1704296561,1704296563,1704296597,34,COMPLETED
5320415,1,1,1704296561,1704296563,1704296595,32,COMPLETED
5320416,1,1,1704296561,1704296563,1704296595,32,COMPLETED
5320417,1,1,1704296561,1704296563,1704296595,32,COMPLETED
5320418,1,1,1704296561,1704296563,1704296595,32,COMPLETED
5320419,1,1,1704296561,1704296563,1704296595,32,COMPLETED
5320420,1,1,1704296561,1704296563,1704296595,32,COMPLETED
5320421,1,1,1704296562,1704296563,1704296600,37,COMPLETED
5320422,1,1,1704296562,1704296563,1704296595,32,COMPLETED
5320423,1,1,1704296562,1704296563,1704296595,32,COMPLETED
5320424,1,1,1704296562,1704296563,1704296595,32,COMPLETED
5320425,1,1,1704296562,1704296563,1704296595,32,COMPLETED
5320426,1,1,1704296562,1704296563,1704296595,32,COMPLETED
5320427,1,1,1704296562,1704296563,1704296595,32,COMPLETED
5320428,1,1,1704296562,1704296563,1704296595,32,COMPLETED
5320429,1,1,1704296562,1704296563,1704296595,32,COMPLETED
5320430,1,1,1704296562,1704296563,1704296595,32,COMPLETED
5320431,1,1,1704296563,1704296566,1704296603,37,COMPLETED
5320432,1,1,1704296563,1704296566,1704296605,39,COMPLETED
5320433,1,1,1704296563,1704296566,1704296606,40,COMPLETED
5320434,1,1,1704296563,1704296566,1704296605,39,COMPLETED
5320435,1,1,1704296563,1704296566,1704296607,41,COMPLETED
5320436,1,1,1704296564,1704296566,1704296605,39,COMPLETED
5320437,1,1,1704296564,1704296566,1704296606,40,COMPLETED
5320438,1,1,1704296564,1704296566,1704296606,40,COMPLETED
5320439,1,1,1704296564,1704296566,1704296605,39,COMPLETED
5320440,1,1,1704296564,1704296566,1704296606,40,COMPLETED
5320441,1,1,1704296564,1704296566,1704296603,37,COMPLETED
5320442,1,1,1704296564,1704296566,1704296603,37,COMPLETED
5320443,1,1,1704296564,1704296566,1704296605,39,COMPLETED
5320444,1,1,1704296564,1704296566,1704296601,35,COMPLETED
5320445,1,1,1704296564,1704296566,1704296605,39,COMPLETED
5320446,1,1,1704296564,1704296566,1704296605,39,COMPLETED
5320447,1,1,1704296564,1704296566,1704296605,39,COMPLETED
5320448,1,1,1704296564,1704296566,1704296601,35,COMPLETED
5320449,1,1,1704296564,1704296566,1704296609,43,COMPLETED
5320450,1,1,1704296564,1704296566,1704296609,43,COMPLETED
5320451,1,1,1704296565,1704296566,1704296606,40,COMPLETED
5320452,1,1,1704296565,1704296566,1704296608,42,COMPLETED
5320453,1,1,1704296565,1704296566,1704296606,40,COMPLETED
5320454,1,1,1704296565,1704296566,1704296603,37,COMPLETED
5320455,1,1,1704296565,1704296566,1704296606,40,COMPLETED
5320456,1,1,1704296565,1704296566,1704296609,43,COMPLETED
5320457,1,1,1704296565,1704296566,1704296603,37,COMPLETED
5320458,1,1,1704296565,1704296566,1704296603,37,COMPLETED
5320459,1,1,1704296565,1704296566,1704296609,43,COMPLETED
5320460,1,1,1704296565,1704296566,1704296783,217,COMPLETED
5320462,1,1,1704296566,1704296566,1704296604,38,COMPLETED
5320463,1,1,1704296566,1704296566,1704296603,37,COMPLETED
5320464,1,1,1704296566,1704296566,1704296610,44,COMPLETED
5320465,1,1,1704296566,1704296566,1704296603,37,COMPLETED
5320466,1,1,1704296566,1704296566,1704296603,37,COMPLETED
5320467,1,1,1704296566,1704296566,1704296603,37,COMPLETED
5320468,1,1,1704296566,1704296566,1704296597,31,COMPLETED
5320469,1,1,1704296566,1704296566,1704296596,30,COMPLETED
5320470,1,1,1704296566,1704296566,1704296597,31,COMPLETED
5320471,1,1,1704296566,1704296566,1704296596,30,COMPLETED
5320461,36,1,1704296566,1704296566,1704296653,87,TIMEOUT
5320472,1,1,1704296567,1704296567,1704296595,28,COMPLETED
5320473,1,1,1704296567,1704296567,1704296596,29,COMPLETED
5320474,1,1,1704296567,1704296567,1704296596,29,COMPLETED
5320475,1,1,1704296567,1704296567,1704296595,28,COMPLETED
5320476,1,1,1704296567,1704296567,1704296595,28,COMPLETED
5320477,1,1,1704296567,1704296567,1704296595,28,COMPLETED
5320478,1,1,1704296567,1704296567,1704296596,29,COMPLETED
5320479,1,1,1704296567,1704296568,1704296595,27,COMPLETED
5320480,1,1,1704296568,1704296568,1704296597,29,COMPLETED
5320481,1,1,1704296568,1704296568,1704296598,30,COMPLETED
5320482,1,1,1704296568,1704296568,1704296598,30,COMPLETED
5320483,1,1,1704296568,1704296568,1704296597,29,COMPLETED
5320484,1,1,1704296568,1704296568,1704296595,27,COMPLETED
5320485,1,1,1704296568,1704296568,1704296596,28,COMPLETED
5320486,1,1,1704296568,1704296568,1704296596,28,COMPLETED
5320487,1,1,1704296568,1704296568,1704296595,27,COMPLETED
5320488,1,1,1704296568,1704296568,1704296596,28,COMPLETED
5320489,1,1,1704296568,1704296568,1704296596,28,COMPLETED
5320490,1,1,1704296568,1704296568,1704296598,30,COMPLETED
5320491,1,1,1704296568,1704296568,1704296596,28,COMPLETED
5320492,1,1,1704296569,1704296571,1704296614,43,COMPLETED
5320493,1,1,1704296569,1704296571,1704296614,43,COMPLETED
5320494,1,1,1704296569,1704296571,1704296614,43,COMPLETED
5320495,1,1,1704296569,1704296571,1704296614,43,COMPLETED
5320496,1,1,1704296569,1704296571,1704296613,42,COMPLETED
5320497,1,1,1704296569,1704296571,1704296613,42,COMPLETED
5320498,1,1,1704296569,1704296571,1704296613,42,COMPLETED
5320499,1,1,1704296569,1704296571,1704296614,43,COMPLETED
5320500,1,1,1704296569,1704296571,1704296614,43,COMPLETED
5320501,1,1,1704296569,1704296571,1704296613,42,COMPLETED
5320502,1,1,1704296570,1704296571,1704296613,42,COMPLETED
5320503,1,1,1704296570,1704296571,1704296614,43,COMPLETED
5320504,1,1,1704296570,1704296571,1704296613,42,COMPLETED
5320505,1,1,1704296570,1704296571,1704296612,41,COMPLETED
5320506,1,1,1704296570,1704296571,1704296612,41,COMPLETED
5320507,1,1,1704296570,1704296571,1704296612,41,COMPLETED
5320508,1,1,1704296570,1704296571,1704296614,43,COMPLETED
5320509,1,1,1704296570,1704296571,1704296612,41,COMPLETED
5320510,1,1,1704296570,1704296571,1704296612,41,COMPLETED
5320511,1,1,1704296570,1704296571,1704296613,42,COMPLETED
5320512,1,1,1704296571,1704296571,1704296612,41,COMPLETED
5320513,1,1,1704296571,1704296572,1704296612,40,COMPLETED
5320514,1,1,1704296571,1704296572,1704296613,41,COMPLETED
5320515,1,1,1704296571,1704296572,1704296612,40,COMPLETED
5320516,1,1,1704296571,1704296572,1704296612,40,COMPLETED
5320517,1,1,1704296571,1704296572,1704296612,40,COMPLETED
5320518,1,1,1704296571,1704296572,1704296613,41,COMPLETED
5320519,1,1,1704296571,1704296572,1704296612,40,COMPLETED
5320520,1,1,1704296571,1704296572,1704296612,40,COMPLETED
5320521,1,1,1704296572,1704296572,1704296612,40,COMPLETED
5320522,1,1,1704296581,1704296582,1704296626,44,COMPLETED
5320523,1,1,1704296582,1704296582,1704296626,44,COMPLETED
5320524,1,1,1704296582,1704296582,1704296628,46,COMPLETED
5320525,1,1,1704296582,1704296582,1704296626,44,COMPLETED
5320526,1,1,1704296598,1704296598,1704296626,28,COMPLETED
5320527,1,1,1704296599,1704296599,1704296626,27,COMPLETED
5320528,1,1,1704296599,1704296599,1704296626,27,COMPLETED
5320529,1,1,1704296599,1704296599,1704296630,31,COMPLETED
5320530,1,1,1704296599,1704296599,1704296627,28,COMPLETED
5320531,1,1,1704296599,1704296599,1704296626,27,COMPLETED
5320532,1,1,1704296599,1704296599,1704296628,29,COMPLETED
5320533,1,1,1704296599,1704296599,1704296627,28,COMPLETED
5320534,1,1,1704296599,1704296599,1704296628,29,COMPLETED
5320535,1,1,1704296599,1704296599,1704296625,26,COMPLETED
5320536,1,1,1704296599,1704296599,1704296625,26,COMPLETED
5320537,1,1,1704296600,1704296600,1704296626,26,COMPLETED
5320538,1,1,1704296600,1704296600,1704296626,26,COMPLETED
5320539,1,1,1704296600,1704296600,1704296625,25,COMPLETED
5320540,1,1,1704296600,1704296600,1704296625,25,COMPLETED
5320541,1,1,1704296600,1704296600,1704296626,26,COMPLETED
5320542,1,1,1704296600,1704296600,1704296625,25,COMPLETED
5320543,1,1,1704296600,1704296600,1704296628,28,COMPLETED
5320544,1,1,1704296600,1704296600,1704296626,26,COMPLETED
5320545,1,1,1704296600,1704296601,1704296625,24,COMPLETED
5320546,1,1,1704296600,1704296601,1704296625,24,COMPLETED
5320547,1,1,1704296601,1704296601,1704296626,25,COMPLETED
5320548,1,1,1704296601,1704296601,1704296626,25,COMPLETED
5320549,1,1,1704296601,1704296601,1704296625,24,COMPLETED
5320550,1,1,1704296601,1704296601,1704296625,24,COMPLETED
5320551,1,1,1704296601,1704296601,1704296625,24,COMPLETED
5320552,1,1,1704296613,1704296613,1704296665,52,COMPLETED
5320553,1,1,1704296613,1704296613,1704296665,52,COMPLETED
5320554,1,1,1704296613,1704296613,1704296659,46,COMPLETED
5320555,1,1,1704296613,1704296613,1704296663,50,COMPLETED
5320556,1,1,1704296613,1704296613,1704296661,48,COMPLETED
5320557,1,1,1704296613,1704296613,1704296661,48,COMPLETED
5320558,1,1,1704296613,1704296613,1704296659,46,COMPLETED
5320559,1,1,1704296613,1704296614,1704296668,54,COMPLETED
5320560,1,1,1704296614,1704296614,1704296660,46,COMPLETED
5320561,1,1,1704296614,1704296614,1704296662,48,COMPLETED
5320562,1,1,1704296614,1704296614,1704296664,50,COMPLETED
5320563,1,1,1704296614,1704296614,1704296663,49,COMPLETED
5320564,1,1,1704296614,1704296614,1704296666,52,COMPLETED
5320565,1,1,1704296614,1704296614,1704296664,50,COMPLETED
5320566,1,1,1704296614,1704296614,1704296659,45,COMPLETED
5320567,1,1,1704296614,1704296614,1704296659,45,COMPLETED
5320568,1,1,1704296614,1704296614,1704296664,50,COMPLETED
5320569,1,1,1704296615,1704296615,1704296668,53,COMPLETED
5320570,1,1,1704296615,1704296615,1704296664,49,COMPLETED
5320571,1,1,1704296615,1704296615,1704296661,46,COMPLETED
5320572,1,1,1704296615,1704296615,1704296665,50,COMPLETED
5320573,1,1,1704296615,1704296615,1704296661,46,COMPLETED
5320574,1,1,1704296615,1704296615,1704296660,45,COMPLETED
5320575,1,1,1704296615,1704296615,1704296659,44,COMPLETED
5320576,1,1,1704296615,1704296615,1704296661,46,COMPLETED
5320577,1,1,1704296615,1704296615,1704296661,46,COMPLETED
5320578,1,1,1704296615,1704296615,1704296668,53,COMPLETED
5320579,1,1,1704296615,1704296617,1704296660,43,COMPLETED
5320580,1,1,1704296616,1704296617,1704296662,45,COMPLETED
5320581,1,1,1704296616,1704296617,1704296665,48,COMPLETED
5320582,1,1,1704296616,1704296617,1704296662,45,COMPLETED
5320583,1,1,1704296616,1704296617,1704296668,51,COMPLETED
5320584,1,1,1704296616,1704296617,1704296664,47,COMPLETED
5320585,1,1,1704296616,1704296617,1704296665,48,COMPLETED
5320586,1,1,1704296616,1704296617,1704296668,51,COMPLETED
5320587,1,1,1704296616,1704296617,1704296664,47,COMPLETED
5320588,1,1,1704296616,1704296617,1704296660,43,COMPLETED
5320589,1,1,1704296616,1704296617,1704296662,45,COMPLETED
5320590,1,1,1704296617,1704296617,1704296659,42,COMPLETED
5320591,1,1,1704296617,1704296617,1704296661,44,COMPLETED
5320592,1,1,1704296617,1704296617,1704296659,42,COMPLETED
5320593,1,1,1704296617,1704296617,1704296664,47,COMPLETED
5320594,1,1,1704296617,1704296617,1704296664,47,COMPLETED
5320595,1,1,1704296617,1704296617,1704296661,44,COMPLETED
5320596,1,1,1704296617,1704296617,1704296661,44,COMPLETED
5320597,1,1,1704296617,1704296617,1704296660,43,COMPLETED
5320598,1,1,1704296617,1704296617,1704296659,42,COMPLETED
5320599,1,1,1704296618,1704296621,1704296664,43,COMPLETED
5320600,1,1,1704296618,1704296621,1704296659,38,COMPLETED
5320601,1,1,1704296618,1704296621,1704296663,42,COMPLETED
5320602,1,1,1704296618,1704296621,1704296664,43,COMPLETED
5320603,1,1,1704296618,1704296621,1704296668,47,COMPLETED
5320604,1,1,1704296618,1704296621,1704296669,48,COMPLETED
5320605,1,1,1704296618,1704296621,1704296662,41,COMPLETED
5320606,1,1,1704296618,1704296621,1704296659,38,COMPLETED
5320607,1,1,1704296618,1704296621,1704296662,41,COMPLETED
5320608,1,1,1704296618,1704296621,1704296659,38,COMPLETED
5320609,1,1,1704296619,1704296621,1704296663,42,COMPLETED
5320610,1,1,1704296619,1704296621,1704296662,41,COMPLETED
5320611,1,1,1704296619,1704296621,1704296664,43,COMPLETED
5320612,1,1,1704296619,1704296621,1704296665,44,COMPLETED
5320613,1,1,1704296619,1704296621,1704296665,44,COMPLETED
5320614,1,1,1704296619,1704296621,1704296660,39,COMPLETED
5320615,1,1,1704296619,1704296621,1704296663,42,COMPLETED
5320616,1,1,1704296619,1704296621,1704296665,44,COMPLETED
5320617,1,1,1704296619,1704296621,1704296664,43,COMPLETED
5320618,1,1,1704296619,1704296621,1704296663,42,COMPLETED
5320619,1,1,1704296620,1704296621,1704296661,40,COMPLETED
5320620,1,1,1704296620,1704296621,1704296664,43,COMPLETED
5320621,1,1,1704296620,1704296621,1704296668,47,COMPLETED
5320622,1,1,1704296620,1704296621,1704296662,41,COMPLETED
5320623,1,1,1704296620,1704296621,1704296663,42,COMPLETED
5320624,1,1,1704296620,1704296621,1704296664,43,COMPLETED
5320625,1,1,1704296620,1704296621,1704296664,43,COMPLETED
5320626,1,1,1704296620,1704296621,1704296662,41,COMPLETED
5320627,1,1,1704296620,1704296621,1704296659,38,COMPLETED
5320628,1,1,1704296620,1704296621,1704296659,38,COMPLETED
5320629,1,1,1704296620,1704296621,1704296663,42,COMPLETED
5320630,1,1,1704296621,1704296621,1704296662,41,COMPLETED
5320631,1,1,1704296621,1704296621,1704296665,44,COMPLETED
5320632,1,1,1704296621,1704296621,1704296663,42,COMPLETED
5320633,1,1,1704296621,1704296621,1704296663,42,COMPLETED
5320634,1,1,1704296621,1704296621,1704296662,41,COMPLETED
5320635,1,1,1704296621,1704296621,1704296659,38,COMPLETED
5320636,1,1,1704296621,1704296621,1704296662,41,COMPLETED
5320637,1,1,1704296621,1704296621,1704296663,42,COMPLETED
5320638,1,1,1704296621,1704296621,1704296664,43,COMPLETED
5320639,1,1,1704296622,1704296625,1704296660,35,COMPLETED
5320640,1,1,1704296622,1704296625,1704296659,34,COMPLETED
5320641,1,1,1704296622,1704296625,1704296659,34,COMPLETED
5320642,1,1,1704296622,1704296625,1704296659,34,COMPLETED
5320643,1,1,1704296622,1704296625,1704296659,34,COMPLETED
5320644,1,1,1704296622,1704296625,1704296659,34,COMPLETED
5320645,1,1,1704296622,1704296625,1704296659,34,COMPLETED
5320646,1,1,1704296622,1704296625,1704296660,35,COMPLETED
5320647,1,1,1704296622,1704296625,1704296662,37,COMPLETED
5320648,1,1,1704296622,1704296625,1704296659,34,COMPLETED
5320649,1,1,1704296622,1704296625,1704296661,36,COMPLETED
5320650,1,1,1704296623,1704296625,1704296659,34,COMPLETED
5320651,1,1,1704296623,1704296625,1704296659,34,COMPLETED
5320652,1,1,1704296623,1704296625,1704296659,34,COMPLETED
5320653,1,1,1704296623,1704296625,1704296659,34,COMPLETED
5320654,1,1,1704296623,1704296625,1704296659,34,COMPLETED
5320655,1,1,1704296623,1704296625,1704296659,34,COMPLETED
5320656,1,1,1704296623,1704296625,1704296659,34,COMPLETED
5320657,1,1,1704296623,1704296625,1704296659,34,COMPLETED
5320658,1,1,1704296623,1704296625,1704296659,34,COMPLETED
5320659,1,1,1704296624,1704296625,1704296659,34,COMPLETED
5320660,1,1,1704296624,1704296625,1704296662,37,COMPLETED
5320661,1,1,1704296624,1704296625,1704296664,39,COMPLETED
5320662,1,1,1704296624,1704296625,1704296662,37,COMPLETED
5320663,1,1,1704296624,1704296625,1704296666,41,COMPLETED
5320664,1,1,1704296624,1704296625,1704296664,39,COMPLETED
5320665,1,1,1704296624,1704296625,1704296661,36,COMPLETED
5320666,1,1,1704296624,1704296625,1704296660,35,COMPLETED
5320667,1,1,1704296624,1704296625,1704296664,39,COMPLETED
5320668,1,1,1704296624,1704296625,1704296663,38,COMPLETED
5320669,1,1,1704296625,1704296625,1704296666,41,COMPLETED
5320670,1,1,1704296625,1704296625,1704296665,40,COMPLETED
5320671,1,1,1704296625,1704296625,1704296664,39,COMPLETED
5320672,1,1,1704296625,1704296625,1704296665,40,COMPLETED
5320673,1,1,1704296625,1704296625,1704296659,34,COMPLETED
5320674,1,1,1704296625,1704296625,1704296659,34,COMPLETED
5320675,1,1,1704296625,1704296625,1704296659,34,COMPLETED
5320676,1,1,1704296625,1704296625,1704296659,34,COMPLETED
5320677,1,1,1704296625,1704296625,1704296659,34,COMPLETED
5320678,1,1,1704296626,1704296626,1704296659,33,COMPLETED
5320679,1,1,1704296626,1704296626,1704296659,33,COMPLETED
5320680,1,1,1704296626,1704296626,1704296659,33,COMPLETED
5320681,1,1,1704296626,1704296626,1704296659,33,COMPLETED
5320682,1,1,1704296626,1704296626,1704296659,33,COMPLETED
5320683,1,1,1704296626,1704296626,1704296659,33,COMPLETED
5320684,1,1,1704296626,1704296626,1704296659,33,COMPLETED
5320685,1,1,1704296626,1704296626,1704296659,33,COMPLETED
5320686,1,1,1704296626,1704296626,1704296659,33,COMPLETED
5320687,1,1,1704296626,1704296626,1704296662,36,COMPLETED
5320688,1,1,1704296627,1704296627,1704296663,36,COMPLETED
5320689,1,1,1704296627,1704296627,1704296664,37,COMPLETED
5320690,1,1,1704296627,1704296627,1704296663,36,COMPLETED
5320691,1,1,1704296627,1704296627,1704296666,39,COMPLETED
5320692,1,1,1704296627,1704296627,1704296664,37,COMPLETED
5320693,1,1,1704296627,1704296627,1704296663,36,COMPLETED
5320694,1,1,1704296627,1704296627,1704296661,34,COMPLETED
5320695,1,1,1704296627,1704296627,1704296663,36,COMPLETED
5320696,1,1,1704296627,1704296627,1704296664,37,COMPLETED
5320697,1,1,1704296627,1704296627,1704296659,32,COMPLETED
5320698,1,1,1704296628,1704296628,1704296659,31,COMPLETED
5320699,1,1,1704296628,1704296628,1704296659,31,COMPLETED
5320700,1,1,1704296628,1704296628,1704296668,40,COMPLETED
5320701,1,1,1704296628,1704296629,1704296661,32,COMPLETED
5320702,1,1,1704296628,1704296629,1704296659,30,COMPLETED
5320703,1,1,1704296628,1704296629,1704296661,32,COMPLETED
5320704,1,1,1704296628,1704296629,1704296662,33,COMPLETED
5320705,1,1,1704296628,1704296629,1704296664,35,COMPLETED
5320706,1,1,1704296628,1704296629,1704296659,30,COMPLETED
5320707,1,1,1704296628,1704296629,1704296661,32,COMPLETED
5320708,1,1,1704296629,1704296629,1704296663,34,COMPLETED
5320709,1,1,1704296629,1704296629,1704296661,32,COMPLETED
5320710,1,1,1704296629,1704296629,1704296659,30,COMPLETED
5320711,1,1,1704296629,1704296629,1704296661,32,COMPLETED
5320712,1,1,1704296629,1704296629,1704296659,30,COMPLETED
5320713,1,1,1704296629,1704296629,1704296662,33,COMPLETED
5320714,1,1,1704296629,1704296629,1704296660,31,COMPLETED
5320715,1,1,1704296629,1704296629,1704296665,36,COMPLETED
5320716,1,1,1704296629,1704296629,1704296659,30,COMPLETED
5320717,1,1,1704296629,1704296629,1704296662,33,COMPLETED
5320718,1,1,1704296630,1704296630,1704296660,30,COMPLETED
5320719,1,1,1704296630,1704296630,1704296660,30,COMPLETED
5320720,1,1,1704296630,1704296630,1704296663,33,COMPLETED
5320721,1,1,1704296630,1704296630,1704296660,30,COMPLETED
5320722,1,1,1704296630,1704296630,1704296659,29,COMPLETED
5320723,1,1,1704296630,1704296630,1704296661,31,COMPLETED
5320724,1,1,1704296630,1704296630,1704296662,32,COMPLETED
5320725,1,1,1704296630,1704296631,1704296681,50,COMPLETED
5320726,1,1,1704296630,1704296631,1704296681,50,COMPLETED
5320727,1,1,1704296630,1704296631,1704296681,50,COMPLETED
5320728,1,1,1704296656,1704296657,1704296681,24,COMPLETED
5320729,1,1,1704296657,1704296660,1704296687,27,COMPLETED
5320730,1,1,1704296658,1704296660,1704296688,28,COMPLETED
5320731,1,1,1704296658,1704296660,1704296687,27,COMPLETED
5320732,1,1,1704296658,1704296660,1704296687,27,COMPLETED
5320733,1,1,1704296658,1704296660,1704296689,29,COMPLETED
5320734,1,1,1704296658,1704296660,1704296687,27,COMPLETED
5320735,1,1,1704296658,1704296660,1704296688,28,COMPLETED
5320736,1,1,1704296658,1704296660,1704296686,26,COMPLETED
5320737,1,1,1704296659,1704296660,1704296687,27,COMPLETED
5320738,1,1,1704296659,1704296660,1704296688,28,COMPLETED
5320739,1,1,1704296659,1704296660,1704296687,27,COMPLETED
5320740,1,1,1704296659,1704296660,1704296688,28,COMPLETED
5320741,1,1,1704296659,1704296660,1704296689,29,COMPLETED
5320742,1,1,1704296659,1704296660,1704296687,27,COMPLETED
5320743,1,1,1704296659,1704296660,1704296687,27,COMPLETED
5320744,1,1,1704296659,1704296660,1704296688,28,COMPLETED
5320745,1,1,1704296659,1704296660,1704296686,26,COMPLETED
5320746,1,1,1704296659,1704296660,1704296687,27,COMPLETED
5320747,1,1,1704296659,1704296660,1704296689,29,COMPLETED
5320748,1,1,1704296659,1704296660,1704296687,27,COMPLETED
5320749,1,1,1704296659,1704296660,1704296686,26,COMPLETED
5320750,1,1,1704296659,1704296660,1704296692,32,COMPLETED
5320751,1,1,1704296660,1704296660,1704296688,28,COMPLETED
5320752,1,1,1704296670,1704296671,1704296704,33,COMPLETED
5320753,1,1,1704296671,1704296675,1704296707,32,COMPLETED
5320754,1,1,1704296671,1704296675,1704296705,30,COMPLETED
5320755,1,1,1704296671,1704296675,1704296706,31,COMPLETED
5320756,1,1,1704296671,1704296675,1704296704,29,COMPLETED
5320757,1,1,1704296671,1704296675,1704296705,30,COMPLETED
5320758,1,1,1704296671,1704296675,1704296707,32,COMPLETED
5320759,1,1,1704296671,1704296675,1704296705,30,COMPLETED
5320760,1,1,1704296671,1704296675,1704296707,32,COMPLETED
5320761,1,1,1704296671,1704296675,1704296705,30,COMPLETED
5320762,1,1,1704296671,1704296675,1704296706,31,COMPLETED
5320763,1,1,1704296672,1704296675,1704296704,29,COMPLETED
5320764,1,1,1704296672,1704296675,1704296705,30,COMPLETED
5320765,1,1,1704296672,1704296675,1704296704,29,COMPLETED
5320766,1,1,1704296672,1704296675,1704296704,29,COMPLETED
5320767,1,1,1704296672,1704296675,1704296705,30,COMPLETED
5320768,1,1,1704296672,1704296675,1704296705,30,COMPLETED
5320769,1,1,1704296672,1704296675,1704296704,29,COMPLETED
5320770,1,1,1704296672,1704296675,1704296703,28,COMPLETED
5320771,1,1,1704296673,1704296675,1704296706,31,COMPLETED
5320772,1,1,1704296673,1704296675,1704296705,30,COMPLETED
5320773,1,1,1704296673,1704296675,1704296704,29,COMPLETED
5320774,1,1,1704296673,1704296675,1704296705,30,COMPLETED
5320775,1,1,1704296673,1704296675,1704296704,29,COMPLETED
5320776,1,1,1704296673,1704296675,1704296706,31,COMPLETED
5320777,1,1,1704296673,1704296675,1704296706,31,COMPLETED
5320778,1,1,1704296673,1704296675,1704296705,30,COMPLETED
5320779,1,1,1704296673,1704296675,1704296706,31,COMPLETED
5320780,1,1,1704296673,1704296675,1704296705,30,COMPLETED
5320781,1,1,1704296673,1704296675,1704296704,29,COMPLETED
5320782,1,1,1704296673,1704296675,1704296703,28,COMPLETED
5320783,1,1,1704296674,1704296675,1704296704,29,COMPLETED
5320784,1,1,1704296674,1704296675,1704296699,24,COMPLETED
5320785,1,1,1704296674,1704296675,1704296697,22,COMPLETED
5320786,1,1,1704296674,1704296675,1704296698,23,COMPLETED
5320787,1,1,1704296674,1704296675,1704296697,22,COMPLETED
5320788,1,1,1704296674,1704296675,1704296698,23,COMPLETED
5320789,1,1,1704296674,1704296675,1704296697,22,COMPLETED
5320790,1,1,1704296674,1704296675,1704296697,22,COMPLETED
5320791,1,1,1704296675,1704296675,1704296698,23,COMPLETED
5320792,1,1,1704296675,1704296675,1704296698,23,COMPLETED
5320793,1,1,1704296675,1704296679,1704296705,26,COMPLETED
